Date,Shift,GarmentType,TargetUnits,EmployeeIDs,DefectsCount,MachineID,Make,Model,Assigned (Yes/No)
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M020,Singer,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M021,Singer,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M022,Brother,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M023,Brother,J3000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M024,Juki,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M025,Brother,S1000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M026,Juki,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M027,Singer,B2000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M028,Juki,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M029,Singer,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M030,Singer,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M031,Juki,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M032,Singer,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M033,Brother,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M034,Singer,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M035,Singer,B2000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M036,Juki,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M037,Brother,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M038,Singer,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M039,Singer,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M040,Singer,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M041,Singer,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M042,Singer,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M043,Singer,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M044,Singer,S1000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M045,Brother,B2000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M046,Brother,J3000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M047,Brother,B2000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M048,Brother,S1000,Yes
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M049,Juki,J3000,No
2023-10-03,Day,Jacket,654,"E013, E030, E028, E042, E012, E019, E037, E044, E001, E043",10,M050,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M001,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M002,Brother,J3000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M003,Singer,B2000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M004,Juki,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M005,Singer,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M006,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M007,Brother,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M008,Singer,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M009,Brother,B2000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M010,Singer,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M011,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M012,Brother,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M013,Brother,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M014,Singer,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M015,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M016,Brother,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M017,Juki,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M018,Singer,J3000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M019,Singer,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M020,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M021,Singer,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M022,Juki,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M023,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M024,Brother,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M025,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M026,Singer,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M027,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M028,Juki,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M029,Brother,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M030,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M031,Juki,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M032,Juki,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M033,Juki,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M034,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M035,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M036,Brother,B2000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M037,Singer,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M038,Juki,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M039,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M040,Singer,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M041,Brother,B2000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M042,Singer,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M043,Juki,J3000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M044,Juki,J3000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M045,Brother,J3000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M046,Juki,S1000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M047,Singer,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M048,Singer,B2000,Yes
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M049,Brother,B2000,No
2023-10-03,Night,Dress,590,"E044, E039, E038, E027, E024, E028, E013, E006, E013, E038",17,M050,Brother,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M001,Juki,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M002,Singer,S1000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M003,Singer,B2000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M004,Singer,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M005,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M006,Singer,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M007,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M008,Brother,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M009,Juki,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M010,Brother,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M011,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M012,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M013,Brother,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M014,Singer,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M015,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M016,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M017,Singer,J3000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M018,Singer,B2000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M019,Singer,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M020,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M021,Brother,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M022,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M023,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M024,Juki,B2000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M025,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M026,Brother,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M027,Juki,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M028,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M029,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M030,Singer,B2000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M031,Juki,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M032,Singer,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M033,Singer,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M034,Singer,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M035,Brother,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M036,Singer,B2000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M037,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M038,Juki,J3000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M039,Singer,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M040,Singer,J3000,Yes
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M041,Brother,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M042,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M043,Juki,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M044,Brother,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M045,Brother,B2000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M046,Singer,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M047,Brother,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M048,Juki,S1000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M049,Brother,J3000,No
2023-10-04,Day,Jacket,582,"E005, E008, E022, E031, E035, E019, E029, E011, E029, E039",11,M050,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M001,Juki,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M002,Singer,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M003,Brother,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M004,Brother,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M005,Singer,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M006,Juki,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M007,Juki,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M008,Singer,B2000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M009,Juki,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M010,Brother,J3000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M011,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M012,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M013,Singer,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M014,Juki,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M015,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M016,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M017,Singer,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M018,Brother,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M019,Juki,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M020,Brother,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M021,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M022,Singer,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M023,Singer,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M024,Brother,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M025,Brother,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M026,Singer,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M027,Brother,B2000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M028,Brother,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M029,Juki,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M030,Singer,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M031,Brother,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M032,Singer,J3000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M033,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M034,Juki,B2000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M035,Brother,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M036,Singer,S1000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M037,Singer,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M038,Singer,J3000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M039,Brother,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M040,Singer,B2000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M041,Brother,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M042,Singer,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M043,Brother,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M044,Juki,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M045,Singer,B2000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M046,Brother,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M047,Juki,S1000,Yes
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M048,Singer,S1000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M049,Juki,J3000,No
2023-10-04,Night,T-Shirt,616,"E035, E043, E033, E013, E021, E011, E006, E038, E041, E050",15,M050,Brother,J3000,No
2023-10-05,Day,Shirt,689,"E017, E040, E050, E043, E007, E044, E029, E027, E010, E014",16,M001,Juki,B2000,No
2023-10-05,Day,Shirt,689,"E017, E040, E050, E043, E007, E044, E029, E027, E010, E014",16,M002,Juki,B2000,No
2023-10-05,Day,Shirt,689,"E017, E040, E050, E043, E007, E044, E029, E027, E010, E014",16,M003,Juki,B2000,No
